ps_scale	gfx801	OK	40	4f53bed46fa2615d	-
ps_scale	gfx802	OK	40	4f53bed46fa2615d	-
ps_scale	gfx803	OK	40	4f53bed46fa2615d	-
ps_scale	gfx805	OK	40	4f53bed46fa2615d	-
ps_scale	gfx810	OK	40	4f53bed46fa2615d	-
ps_scale	gfx900	OK	40	4f53bed46fa2615d	-
ps_scale	gfx902	OK	40	4f53bed46fa2615d	-
ps_scale	gfx904	OK	40	4f53bed46fa2615d	-
ps_scale	gfx906	OK	40	4f53bed46fa2615d	-
ps_scale	gfx908	OK	40	4f53bed46fa2615d	-
ps_scale	gfx909	OK	40	4f53bed46fa2615d	-
ps_scale	gfx90a	FAIL	-	-	instruction not supported on this GPU
ps_scale	gfx90c	OK	40	4f53bed46fa2615d	-
ps_solid	gfx600	OK	28	14c67519adb12fb8	-
ps_solid	gfx601	OK	28	14c67519adb12fb8	-
ps_solid	gfx602	OK	28	14c67519adb12fb8	-
ps_solid	gfx700	OK	28	14c67519adb12fb8	-
ps_solid	gfx701	OK	28	14c67519adb12fb8	-
ps_solid	gfx702	OK	28	14c67519adb12fb8	-
ps_solid	gfx703	OK	28	14c67519adb12fb8	-
ps_solid	gfx704	OK	28	14c67519adb12fb8	-
ps_solid	gfx705	OK	28	14c67519adb12fb8	-
ps_solid	gfx801	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx802	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx803	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx805	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx810	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx900	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx902	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx904	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx906	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx908	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx909	OK	28	a43857c8bf2a34bf	-
ps_solid	gfx90a	FAIL	-	-	instruction not supported on this GPU
ps_solid	gfx90c	OK	28	a43857c8bf2a34bf	-
ps_vtx	gfx600	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx601	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx602	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx700	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx701	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx702	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx703	OK	64	15d6cd2cb0d8ae05	-
ps_vtx	gfx704	OK	64	15d6cd2cb0d8ae05	-
